id,title,major_streaming_providers,is_on_major_streaming
575094,Abigail,['Amazon Prime Video'],True
560192,Grand Isle,[],False
636891,Scare Package,[],False
637663,DC Showcase: Death,[],False
431075,Polaroid,['Amazon Prime Video'],True
656968,FX's A Christmas Carol,[],False
567646,Extreme Job,[],False
466081,The Informer,[],False
454458,UglyDolls,['Hulu'],True
517116,Haunt,['Amazon Prime Video'],True
483906,Polar,['Netflix'],True
487297,What Men Want,[],False
468816,The Rising Hawk,['Amazon Prime Video'],True
465003,The Red Sea Diving Resort,['Netflix'],True
399361,Triple Frontier,['Netflix'],True
440444,Piercing,[],False
537739,Can You Keep a Secret?,[],False
570503,Tune in for Love,['Netflix'],True
573560,The Car: Road to Revenge,[],False
528888,Dolemite Is My Name,['Netflix'],True
504608,Rocketman,[],False
512895,Lady and the Tramp,[],False
560066,Scooby-Doo! and the Curse of the 13th Ghost,[],False
521777,Good Boys,[],False
428045,Iron Mask,[],False
606856,Togo,[],False
463843,Sweetheart,[],False
530081,The Man Who Killed Hitler and Then the Bigfoot,['Hulu'],True
575452,The Traitor,['Amazon Prime Video'],True
469274,City Hunter,[],False
373226,Belzebuth,[],False
525657,Daughter of the Wolf,['Amazon Prime Video'],True
517093,Balkan Line,['Amazon Prime Video'],True
549559,Apollo 11,[],False
542417,Skin,[],False
508763,A Dog's Way Home,['Hulu'],True
302349,Iron Sky: The Coming Race,['Amazon Prime Video'],True
484468,The Wolf's Call,['Amazon Prime Video'],True
458253,Missing Link,[],False
622420,The Jack in the Box,['Amazon Prime Video'],True
529149,Darlin',[],False
553839,Saga of Tanya the Evil: The Movie,[],False
582913,The Room,[],False
463088,The Game Changers,['Netflix'],True
523139,In the Tall Grass,['Netflix'],True
506528,Harriet,['Netflix'],True
574207,The Operative,['Amazon Prime Video'],True
654299,Out of the Clear Blue Sky,['Netflix'],True
366668,Playmobil: The Movie,[],False
502416,Ma,['Hulu'],True
441384,The Beach Bum,[],False
554805,Kingdom,['Netflix'],True
449684,Girls with Balls,['Netflix'],True
647302,Benny Loves You,['Amazon Prime Video'],True
449924,Ip Man 4: The Finale,[],False
621191,Blue Story,[],False
471707,Corpus Christi,[],False
433249,IO,['Netflix'],True
552865,10 Minutes Gone,[],False
499338,I Believe,['Amazon Prime Video'],True
446159,Bacurau,[],False
400157,Wonder Park,[],False
514999,Murder Mystery,['Netflix'],True
411728,The Professor and the Madman,[],False
565743,The Vast of Night,['Amazon Prime Video'],True
429416,The Jesus Rolls,[],False
531306,Rim of the World,['Netflix'],True
295151,Let It Snow,['Netflix'],True
581791,The Blonde One,[],False
508664,Danger Close: The Battle of Long Tan,[],False
528985,Assimilate,['Amazon Prime Video'],True
504949,The King,['Netflix'],True
463684,Velvet Buzzsaw,['Netflix'],True
535167,The Wandering Earth,['Netflix'],True
440918,Teen Spirit,[],False
533642,Child's Play,[],False
524251,I See You,[],False
447034,Vita & Virginia,[],False
586707,Life Like,['Amazon Prime Video'],True
501907,A Beautiful Day in the Neighborhood,['Hulu'],True
653522,The App,['Netflix'],True
537055,Wonder Woman: Bloodlines,[],False
554022,Torpedo: U-235,['Amazon Prime Video'],True
556509,Svaha: The Sixth Finger,['Netflix'],True
623195,Falling Inn Love,['Netflix'],True
464504,A Madea Family Funeral,[],False
554739,The Final Wish,['Amazon Prime Video'],True
660033,How I Became a Gangster,['Netflix'],True
458131,The Best of Enemies,[],False
559957,Shanghai Fortress,[],False
548064,You Might Be the Killer,[],False
530076,Corporate Animals,[],False
450487,Fast Color,['Amazon Prime Video'],True
508101,Plus One,"['Netflix', 'Hulu']",True
513576,Always Be My Maybe,['Netflix'],True
571627,The Divine Fury,['Amazon Prime Video'],True
644479,Dedicated to my ex,[],False
508791,The Sun Is Also a Star,[],False
512196,Happy Death Day 2U,[],False
472674,The Goldfinch,['Amazon Prime Video'],True
429471,Captive State,[],False
575479,An Easy Girl,[],False
567566,The Rifleman,['Amazon Prime Video'],True
470897,Strange but True,['Amazon Prime Video'],True
606117,A Cinderella Story: Christmas Wish,[],False
559401,Sibyl,[],False
570131,Love at Second Sight,[],False
548473,Color Out of Space,[],False
553600,Promare,[],False
416153,Arctic Dogs,[],False
572164,EXIT,[],False
574883,An Affair to Die For,['Amazon Prime Video'],True
578189,Black and Blue,[],False
504562,Motherless Brooklyn,[],False
615165,Her Blue Sky,['Netflix'],True
537061,Steven Universe: The Movie,['Hulu'],True
581387,Ashfall,['Amazon Prime Video'],True
582570,Sextuplets,['Netflix'],True
574088,The Weasel's Tale,[],False
480105,47 Meters Down: Uncaged,['Netflix'],True
508138,Burn,['Amazon Prime Video'],True
553608,DJ Cinderella,['Netflix'],True
560527,The Dude in Me,[],False
585268,War,['Amazon Prime Video'],True
567860,Fyre,['Netflix'],True
413518,Pinocchio,[],False
405177,"Where'd You Go, Bernadette",[],False
535845,Brian Banks,['Hulu'],True
535544,Downton Abbey,['Netflix'],True
576071,Unplanned,['Amazon Prime Video'],True
505948,I Am Mother,['Netflix'],True
465086,The Grudge,['Hulu'],True
551994,The Shed,[],False
422803,A Shaun the Sheep Movie: Farmageddon,['Netflix'],True
346709,Line of Duty,['Amazon Prime Video'],True
593961,"Hello, Love, Goodbye",[],False
439059,Rocko's Modern Life: Static Cling,['Netflix'],True
591278,Game of Thrones: The Last Watch,[],False
572468,Impetigore,[],False
554311,Zombi Child,['Amazon Prime Video'],True
615774,Scooby-Doo! Return to Zombie Island,[],False
532067,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,[],False
576040,Malibu Rescue,['Netflix'],True
511322,The Good Liar,[],False
599975,Countdown,['Netflix'],True
565312,Knock Down the House,['Netflix'],True
369560,Drunk Parents,['Amazon Prime Video'],True
561557,The Ash Lad: In Search of the Golden Castle,['Amazon Prime Video'],True
393624,Official Secrets,[],False
611207,The Knight Before Christmas,['Netflix'],True
505600,Booksmart,[],False
525183,Paddleton,['Netflix'],True
571655,Valhalla,['Amazon Prime Video'],True
604605,Hello World,[],False
491283,Judy,['Netflix'],True
543540,The Perfect Date,['Netflix'],True
583903,Our Friend,[],False
378112,Salma's Big Wish,[],False
571495,The Ruthless,['Netflix'],True
500682,The Highwaymen,['Netflix'],True
561362,Rust Creek,['Netflix'],True
535292,21 Bridges,['Netflix'],True
553141,The Head Hunter,[],False
483202,Eli,['Netflix'],True
565179,The First King,[],False
575813,Better Days,[],False
535581,The Dead Don't Die,[],False
509874,Lying and Stealing,[],False
523077,Running with the Devil,['Hulu'],True
612152,Secret Obsession,['Netflix'],True
569485,Skin,[],False
519473,Nancy Drew and the Hidden Staircase,[],False
567733,Crypto,[],False
570137,Brother,[],False
530079,Ride Your Wave,[],False
574241,Poms,[],False
528091,The Furies,[],False
537056,Batman: Hush,[],False
610892,Violet Evergarden: Eternity and the Auto Memory Doll,['Netflix'],True
503125,Little Monsters,['Hulu'],True
524780,Dogs Don't Wear Pants,[],False
419704,Ad Astra,['Hulu'],True
513302,Minuscule 2: Mandibles from Far Away,[],False
542928,The Endless Trench,['Netflix'],True
621914,Arctic Apocalypse,[],False
566454,The Mystery of Henri Pick,[],False
570260,Venice Calling,[],False
574638,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,['Netflix'],True
611914,The Courier,['Amazon Prime Video'],True
569016,No Mercy,[],False
649058,Memories of a Teenager,['Netflix'],True
704264,Primal: Tales of Savagery,[],False
527385,After the Wedding,[],False
529862,Brittany Runs a Marathon,['Amazon Prime Video'],True
515741,Angel of Mine,[],False
615453,Ne Zha,[],False
513045,Stuber,[],False
560362,Rattlesnake,['Netflix'],True
403300,A Hidden Life,[],False
520901,Doom: Annihilation,['Amazon Prime Video'],True
628707,Trick,[],False
567410,System Crasher,['Netflix'],True
566228,The Inventor: Out for Blood in Silicon Valley,[],False
512263,Honey Boy,['Amazon Prime Video'],True
520016,Driven,[],False
534490,Avengement,['Amazon Prime Video'],True
291984,The Death & Life of John F. Donovan,['Amazon Prime Video'],True
575769,4x4,['Amazon Prime Video'],True
477018,The Translators,[],False
640882,3022,[],False
489245,The Kill Team,[],False
500860,The Mustang,['Netflix'],True
636698,The Man Without Gravity,['Netflix'],True
632931,The Silence of the Marsh,['Netflix'],True
643236,Meet the Malawas,[],False
489243,The Hummingbird Project,['Hulu'],True
627070,Tell Me Who I Am,['Netflix'],True
534259,Blinded by the Light,[],False
580600,Astro Kid,['Hulu'],True
517909,The Laundromat,['Netflix'],True
517468,The Truth,[],False
597856,Critters Attack!,[],False
574321,Only the Animals,['Amazon Prime Video'],True
582927,I'm No Longer Here,['Netflix'],True
644613,The Legend of Tomiris,[],False
491473,Gloria Bell,[],False
509598,Mr. Jones,['Amazon Prime Video'],True
327331,The Dirt,['Netflix'],True
582186,"Oh, Ramona!",[],False
524348,The Report,['Amazon Prime Video'],True
520900,The Personal History of David Copperfield,['Hulu'],True
570661,The Collini Case,[],False
623627,Seventeen,['Netflix'],True
571391,Chicuarotes,[],False
455957,Domino,['Amazon Prime Video'],True
612654,Fantastic Fungi,[],False
567598,Greed,['Amazon Prime Video'],True
519010,Pain and Glory,['Amazon Prime Video'],True
565716,American Factory,['Netflix'],True
505436,Serial (Bad) Weddings 2,[],False
547258,Play,[],False
523172,Late Night,['Amazon Prime Video'],True
472815,Buddy Games,[],False
525946,Troop Zero,['Amazon Prime Video'],True
630916,Christmas at the Plaza,[],False
510388,Villains,"['Amazon Prime Video', 'Hulu']",True
486131,Shaft,[],False
593691,Homecoming: A Film by Beyoncé,['Netflix'],True
487616,Curiosa,[],False
581997,Batman vs Teenage Mutant Ninja Turtles,[],False
390634,Fate/stay night: Heaven's Feel II. Lost Butterfly,[],False
614587,Lupin III: The First,[],False
515248,Someone Great,['Netflix'],True
500916,Primal,"['Netflix', 'Amazon Prime Video']",True
627879,Rogue Warfare,['Amazon Prime Video'],True
618019,Awake,['Amazon Prime Video'],True
512901,The Knight of Shadows: Between Yin and Yang,['Amazon Prime Video'],True
547009,Greener Grass,[],False
620725,Jexi,[],False
582607,See You Yesterday,['Netflix'],True
459670,Monica and Friends: Bonds,[],False
340104,Lucy in the Sky,[],False
510298,Seberg,['Amazon Prime Video'],True
584427,4L,['Netflix'],True
530723,Bad Education,[],False
536869,Cats,['Netflix'],True
539651,Don't Let Go,[],False
519141,Matthias & Maxime,[],False
553478,The Legend of Black Snake,[],False
585077,Children of the Sea,[],False
514921,The Aeronauts,['Amazon Prime Video'],True
419706,Mary,['Hulu'],True
567973,Furie,['Amazon Prime Video'],True
477428,The Painted Bird,[],False
500922,A Score to Settle,[],False
574370,I Can Quit Whenever I Want,[],False
631143,QT8: The First Eight,[],False
481880,Trial by Fire,[],False
509585,7500,['Amazon Prime Video'],True
613868,Cousins,[],False
623521,The Dare,['Amazon Prime Video'],True
543915,The Boat,[],False
538207,We Die Young,['Amazon Prime Video'],True
532671,The Prodigy,[],False
500852,Miss Bala,[],False
399121,An Officer and a Spy,[],False
607383,AquaSlash,['Amazon Prime Video'],True
537059,Justice League vs. the Fatal Five,[],False
611605,1BR,['Amazon Prime Video'],True
620249,The Legend of Hei,[],False
501395,True History of the Kelly Gang,[],False
604872,Skyfire,[],False
574376,Eye for an Eye,['Netflix'],True
619278,Inside Man: Most Wanted,[],False
565348,Adopt a Highway,['Hulu'],True
536743,Queen & Slim,[],False
487680,The Kitchen,[],False
509730,The Queen's Corgi,['Amazon Prime Video'],True
584962,Between Two Ferns: The Movie,['Netflix'],True
522039,The Last Black Man in San Francisco,[],False
505706,The Golden Glove,[],False
559713,Fisherman's Friends,['Amazon Prime Video'],True
555657,Under the Same Roof,[],False
522369,Sorry We Missed You,[],False
554590,Tod@s Caen,[],False
587693,A Christmas Prince: The Royal Baby,['Netflix'],True
526429,Made in Abyss: Wandering Twilight,[],False
568773,Devil Between the Legs,[],False
509853,The Fanatic,['Amazon Prime Video'],True
473019,The Souvenir,[],False
487672,Reign of the Supermen,[],False
631997,The Forest of Love,['Netflix'],True
524659,Crown Vic,[],False
545330,Hacker,[],False
579245,The Specials,[],False
611468,Kidnapping Stella,['Netflix'],True
646332,Soul of Hero,[],False
617708,La Llorona,[],False
547539,Sweetheart,[],False
617986,Three Days and a Life,[],False
577328,Kabir Singh,['Netflix'],True
576017,For Sama,[],False
540709,Ema,['Amazon Prime Video'],True
535265,Killers Anonymous,[],False
565719,Hail Satan?,['Hulu'],True
539892,Freaks,['Netflix'],True
622977,The Last Vermeer,[],False
433499,Finding Steve McQueen,[],False
585831,The Bad Guys: The Movie,[],False
555790,As If It Were the First Time,[],False
535356,Elisa & Marcela,['Netflix'],True
582206,The Best Is Yet to Come,[],False
563907,All You Need is Crime,[],False
571650,Paradise Beach,[],False
568300,BTS World Tour: Love Yourself in Seoul,[],False
339395,Georgetown,[],False
597088,And Then We Danced,['Amazon Prime Video'],True
574097,Oh Mercy,[],False
571451,The Last Laugh,['Netflix'],True
574303,Jo Pil-ho: The Dawning Rage,[],False
492449,Killerman,['Amazon Prime Video'],True
597089,Article 15,['Netflix'],True
606154,The Tunnel,['Amazon Prime Video'],True
468996,Super Size Me 2: Holy Chicken!,['Amazon Prime Video'],True
496743,Aniara,['Hulu'],True
583268,"Someone, Somewhere",[],False
505423,Wounds,['Hulu'],True
474214,Trading Paint,['Amazon Prime Video'],True
614488,Street Flow,['Netflix'],True
608654,The Banana Splits Movie,[],False
574861,No Filter,[],False
585759,The Coldest Game,['Netflix'],True
521844,The Wedding Year,['Netflix'],True
530157,Pledge,[],False
583132,Sadako,[],False
513413,Spider in the Web,[],False
575361,Queen of Spades: Through the Looking Glass,[],False
510498,High Flying Bird,['Netflix'],True
566213,Honeyland,[],False
618219,Mosul,['Netflix'],True
575923,Only Mine,[],False
581420,Walk. Ride. Rodeo.,['Netflix'],True
384756,Rabid,['Amazon Prime Video'],True
528644,Bilby,[],False
537140,Hope Gap,[],False
613099,The Legacy of the Bones,['Netflix'],True
487083,Paradise Hills,['Amazon Prime Video'],True
513409,Earthquake Bird,['Netflix'],True
492613,The Parts You Lose,[],False
510318,Buñuel in the Labyrinth of the Turtles,[],False
560964,Junglee,[],False
471859,Charlie Says,[],False
574436,Piranhas,['Amazon Prime Video'],True
566221,The Edge of Democracy,['Netflix'],True
569814,Rebels,[],False
489064,3 from Hell,['Amazon Prime Video'],True
542917,Twin Murders: The Silence of the White City,['Netflix'],True
596054,Heroic Losers,[],False
595985,Cold Blood,['Amazon Prime Video'],True
554753,Mirreyes contra Godínez,[],False
487291,Ride Like a Girl,[],False
641364,Shooom's Odyssey,[],False
477508,Lucky Day,['Amazon Prime Video'],True
565383,The Death of Dick Long,['Amazon Prime Video'],True
602307,LEGO DC Batman: Family Matters,[],False
561974,Dino King: Journey to Fire Mountain,[],False
613090,"Live Twice, Love Once",['Netflix'],True
574982,The Blackout,['Amazon Prime Video'],True
622963,American Son,['Netflix'],True
587301,School Life,[],False
586863,Les Misérables,['Amazon Prime Video'],True
582873,Martin Eden,[],False
630894,Nostalgic Christmas,[],False
580630,Girl on the Third Floor,['Amazon Prime Video'],True
594634,Close to the Horizon,[],False
517148,Beanpole,[],False
538225,Deadwood: The Movie,[],False
575100,When Mom Is Away,[],False
567738,American Hangman,[],False
482981,Wild Rose,[],False
512056,Adults in the Room,[],False
586940,I Lost My Body,['Netflix'],True
531509,Otherhood,['Netflix'],True
609734,Above the Shadows,['Amazon Prime Video'],True
501989,Ode to Joy,[],False
504631,Mermaid Down,['Amazon Prime Video'],True
517024,Break,['Amazon Prime Video'],True
575828,Son of a Rich,[],False
477072,Mothers' Instinct,[],False
522892,Escaping the Madhouse: The Nellie Bly Story,['Hulu'],True
515743,Back of the Net,['Amazon Prime Video'],True
472983,Invader Zim: Enter the Florpus,['Netflix'],True
651724,The Irishman: In Conversation,['Netflix'],True
496967,Atlantics,['Netflix'],True
574091,Wind,[],False
581518,When Hitler Stole Pink Rabbit,['Amazon Prime Video'],True
515818,Yao,[],False
624620,"PAW Patrol: Ready, Race, Rescue!",['Amazon Prime Video'],True
492190,The Day Shall Come,[],False
536841,Diego Maradona,[],False
574284,Harpoon,['Amazon Prime Video'],True
576712,Everybody’s Everything,[],False
592807,Papicha,['Amazon Prime Video'],True
520720,Kim Possible,[],False
597094,First Love,['Amazon Prime Video'],True
531438,Holiday in the Wild,['Netflix'],True
618326,Sisters in Arms,[],False
513514,Lev Yashin. The Dream Goalkeeper,[],False
543917,Bloodline,['Amazon Prime Video'],True
537681,Giant Little Ones,['Amazon Prime Video'],True
480001,The Art of Self-Defense,[],False
575113,Modalità aereo,[],False
520390,The Kindness of Strangers,[],False
595867,On a Magical Night,[],False
480434,Dreamland,[],False
617768,The Song of Names,[],False
568240,L'agenzia dei bugiardi,[],False
547388,New Biz in the Hood,[],False
348672,About Endlessness,[],False
594188,NiNoKuni,['Netflix'],True
595975,La Belle Époque,[],False
590009,Funhouse,[],False
623520,Z,[],False
571473,5 Is the Perfect Number,[],False
574093,Float,[],False
504585,Little Joe,[],False
575190,Fyre Fraud,['Hulu'],True
544345,Just a Gigolo,[],False
565307,Clemency,[],False
500904,A Vigilante,['Amazon Prime Video'],True
586954,Latte and the Magic Waterstone,['Netflix'],True
532938,The Shiny Shrimps,[],False
492565,The Kid,['Amazon Prime Video'],True
505707,Waiting for the Barbarians,['Amazon Prime Video'],True
652020,The First Temptation of Christ,[],False
492616,Luce,[],False
503706,The Haunting of Sharon Tate,['Amazon Prime Video'],True
595216,Play or Die,['Amazon Prime Video'],True
577028,The Ninth,[],False
582883,Deerskin,[],False
599845,The Immortal,[],False
604196,The Lonely Island Presents: The Unauthorized Bash Brothers Experience,['Netflix'],True
579898,What's With This Granny?!‎,[],False
515724,Semper Fi,[],False
566368,One Child Nation,['Amazon Prime Video'],True
573650,Bangla,[],False
577889,Hostage Radio,[],False
516630,The Standoff at Sparrow Creek,[],False
574151,Love You to Death,[],False
575561,Fire Will Come,['Amazon Prime Video'],True
536517,Blood Machines,[],False
483353,The Wolf Hour,['Amazon Prime Video'],True
500899,The Wedding Guest,[],False
570132,Battle of the Classes,[],False
528668,Adopt a Daddy,[],False
539364,Satanic Panic,[],False
520679,Her Smell,['Amazon Prime Video'],True
484638,15 Minutes of War,['Amazon Prime Video'],True
543084,The Biggest Little Farm,[],False
580629,Get Duked!,['Amazon Prime Video'],True
589712,The Captain,[],False
575428,The Wild Goose Lake,[],False
537788,Daniel Isn't Real,[],False
628446,Killer Sofa,['Amazon Prime Video'],True
600836,Project Ithaca,[],False
505953,Storm Boy,['Amazon Prime Video'],True
549435,Tailgate,[],False
581531,Metamorphosis,[],False
417466,Monos,[],False
484437,The Hole in the Ground,[],False
586451,Blow the Man Down,['Amazon Prime Video'],True
614722,Hell House LLC III: Lake of Fire,['Amazon Prime Video'],True
542830,Little White Lies 2,[],False
647498,1942: Unknown Battle,['Amazon Prime Video'],True
591121,Maria,['Netflix'],True
587808,Backdraft 2,[],False
582906,The Dazzled,[],False
630322,Battle at Big Rock,[],False
548544,Invisible Life,['Amazon Prime Video'],True
586595,After Midnight,['Hulu'],True
622951,A Sun,['Netflix'],True
532812,Robert the Bruce,[],False
566555,Case Closed: The Fist of Blue Sapphire,[],False
513083,Wine Country,['Netflix'],True
539531,It Must Be Heaven,[],False
603768,Super Me,['Netflix'],True
570128,Wide Load,[],False
531503,Point Blank,['Netflix'],True
611291,Bring the Soul: The Movie,[],False
583794,Law of Tehran,[],False
581361,Badla,['Netflix'],True
498743,Never Grow Old,['Amazon Prime Video'],True
592867,Dragon Quest: Your Story,['Netflix'],True
587030,Kaithi,['Amazon Prime Video'],True
536506,My Dog Stupid,['Amazon Prime Video'],True
625561,Travis Scott: Look Mom I Can Fly,['Netflix'],True
592230,Blood Quantum,[],False
611562,Hollow Point,[],False
595723,Franco Escamilla: bienvenido al mundo,['Netflix'],True
544404,Who You Think I Am,['Amazon Prime Video'],True
619441,Goodbye,[],False
504582,The Whistlers,[],False
614017,Detention,[],False
600881,The Son,['Netflix'],True
528773,"Tanguy, le retour",[],False
432011,Super Deluxe,[],False
577990,Money Trap,[],False
493899,"So Long, My Son",[],False
602545,Into the Labyrinth,['Amazon Prime Video'],True
575568,An Almost Ordinary Summer,['Amazon Prime Video'],True
536396,Blackbird,[],False
627087,Lunana: A Yak in the Classroom,['Amazon Prime Video'],True
532880,Ready to Mingle,['Netflix'],True
532620,Let's Dance,['Netflix'],True
624932,Dave Chappelle: Sticks & Stones,['Netflix'],True
616584,K-12,[],False
613349,A Good Doctor,[],False
478860,Proxima,[],False
522373,Young Ahmed,[],False
659153,5Gang: A Different Kind of Christmas,[],False
580632,Snatchers,[],False
602198,Saving Zoë,['Amazon Prime Video'],True
487611,Conviction,['Amazon Prime Video'],True
542921,While at War,[],False
616073,Return to Horror Hotel,['Amazon Prime Video'],True
586592,Come to Daddy,['Amazon Prime Video'],True
588787,Ordinary Love,[],False
605373,The Influence,['Netflix'],True
582881,The Swallows of Kabul,[],False
614199,Spiral,[],False
569543,Mia Martini - I Am Mia,[],False
570454,Compromessi sposi,[],False
630709,If I Were a Rich Man,[],False
582895,Perfect Nanny,['Amazon Prime Video'],True
603519,Beats,['Netflix'],True
618363,Collective,[],False
619263,The Wave,['Amazon Prime Video'],True
603772,Little Q,[],False
614205,Dark Light,['Amazon Prime Video'],True
593035,Alien Warfare,[],False
491037,The Mandela Effect,['Amazon Prime Video'],True
613183,All the Freckles in the World,['Netflix'],True
625128,Bill Burr: Paper Tiger,['Netflix'],True
536176,Brexit: The Uncivil War,[],False
510284,Braid,[],False
594692,Mother,[],False
589976,Just Retired,[],False
513432,Only You,[],False
586961,End of the Century,[],False
545836,Amundsen,['Amazon Prime Video'],True
612304,Divaldo: O Mensageiro da Paz,[],False
594082,Mosul,['Amazon Prime Video'],True
579298,Walter,[],False
515908,The Nightshifter,[],False
587986,Advantages of Travelling by Train,[],False
589982,Spread Your Wings,[],False
611651,Sator,[],False
540291,Isabelle,[],False
583055,Spider-Ham: Caught in a Ham,[],False
592798,The Bare Necessity,[],False
588001,Despite Everything,['Netflix'],True
509364,By the Grace of God,['Amazon Prime Video'],True
491625,Gully Boy,[],False
586333,Who Would You Take to a Deserted Island?,['Netflix'],True
612515,Dark Encounter,[],False
501633,The Invisibles,[],False
543343,Guava Island,[],False
614204,Witches in the Woods,['Amazon Prime Video'],True
574434,"God Exists, Her Name Is Petrunya",[],False
602609,Good Sam,['Netflix'],True
620881,The Perfect Secret,[],False
624779,VFW,[],False
532953,Purl,[],False
622654,Get In,['Netflix'],True
500656,A Good Woman Is Hard to Find,['Amazon Prime Video'],True
505940,Happy Birthday,[],False
538227,Extra Ordinary,[],False
592136,Kevin Hart: Irresponsible,['Netflix'],True
612368,In the Name of the Land,[],False
596650,Chhichhore,[],False
592336,Don't Stop Me Now,[],False
583248,Scappo a casa,[],False
542713,Starfish,[],False
621753,"Bikram: Yogi, Guru, Predator",['Netflix'],True
504321,Paris Is Us,['Netflix'],True
583029,Ordinary Happiness,[],False
586586,Bliss,['Amazon Prime Video'],True
531735,Ibiza,[],False
589985,I'll Go Where You Go,[],False
510452,All Inclusive,[],False
606146,The Perfect Patient,[],False
532952,Smash and Grab,[],False
606952,The Goddess of Fortune,[],False
600184,The Nest,['Amazon Prime Video'],True
601169,Chasing Happiness,['Amazon Prime Video'],True
587424,Infection,['Amazon Prime Video'],True
606562,The Most Beautiful Day in the World,[],False
512019,In Family I Trust,['Netflix'],True
602971,Made in China,[],False
585894,The Marquez-Castillo Siblings,[],False
589978,Fahim,[],False
599377,Lux Æterna,['Amazon Prime Video'],True
607346,Sono solo fantasmi,[],False
510455,The Ideal Palace,[],False
537655,The Bears' Famous Invasion of Sicily,[],False
602518,Mr. Devil,[],False
610120,Anima,['Netflix'],True
578814,Tomorrow's a New Day,[],False
501590,Synonyms,[],False
589984,A Very Bad Friend,[],False
595931,The Climb,[],False
592480,Alice and the Mayor,[],False
590164,Mercy Black,[],False
589524,The Champion,[],False
620683,My Mom Is a Character 3,[],False
590017,The Fool,[],False
589739,Hair Love,[],False
629500,You've Got Murder,[],False
587429,Sweet Family,[],False
542828,Father & Sons,[],False
613080,Once Upon a Time in Bethlehem,[],False
516700,Gundala,['Amazon Prime Video'],True
586764,Welcome Back Mr. President,[],False
605278,Golden Men,[],False
515816,Raoul Taburin,[],False
612501,Tuttapposto,[],False
608315,The Mayor of Rione Sanità,[],False
592739,"Cetto c'è, senzadubbiamente",[],False
613486,Volare,[],False
593400,Se mi vuoi bene,[],False
609797,Wandering Stars,[],False
608398,Good Gals,[],False
624060,Back to School,['Netflix'],True
596870,"A White, White Day",[],False
593660,My Brother Chases Dinosaurs,[],False
618253,Chiara Ferragni: Unposted,[],False
600274,The Neighbors' Window,['Amazon Prime Video'],True
593475,My Out-Laws,[],False
580023,C'è tempo,[],False
594404,Leaving Neverland: ProSieben Spezial,[],False
539136,Ricordi?,[],False
609408,A Whole New Life,[],False
607087,"Maluma: What I Was, What I Am, What I Will Be",[],False
475303,A Rainy Day in New York,['Amazon Prime Video'],True
454626,Sonic the Hedgehog,['Amazon Prime Video'],True
660982,American Pie Presents: Girls' Rules,[],False
38700,Bad Boys for Life,['Hulu'],True
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,[],False
654028,The Christmas Chronicles: Part Two,['Netflix'],True
570670,The Invisible Man,[],False
529203,The Croods: A New Age,[],False
464052,Wonder Woman 1984,['Amazon Prime Video'],True
755812,"Miraculous World: New York, United HeroeZ",['Netflix'],True
664767,Mortal Kombat Legends: Scorpion's Revenge,[],False
577922,Tenet,[],False
499932,The Devil All the Time,['Netflix'],True
458576,Monster Hunter,[],False
613504,After We Collided,['Netflix'],True
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),[],False
508442,Soul,[],False
583083,The Kissing Booth 2,['Netflix'],True
565426,To All the Boys: P.S. I Still Love You,['Netflix'],True
400160,The SpongeBob Movie: Sponge on the Run,[],False
448119,Dolittle,[],False
337401,Mulan,[],False
556984,The Trial of the Chicago 7,['Netflix'],True
524047,Greenland,[],False
446893,Trolls World Tour,[],False
615677,We Can Be Heroes,['Netflix'],True
340102,The New Mutants,[],False
441130,Wolfwalkers,[],False
770156,Lucy Shimmers and the Prince of Peace,['Amazon Prime Video'],True
522627,The Gentlemen,['Netflix'],True
553604,Honest Thief,[],False
560050,Over the Moon,['Netflix'],True
508439,Onward,[],False
556678,Emma.,[],False
429415,Extinction,['Netflix'],True
643882,The Princess Switch: Switched Again,['Netflix'],True
552532,Charm City Kings,[],False
342470,All the Bright Places,['Netflix'],True
581392,Peninsula,[],False
443791,Underwater,['Hulu'],True
634544,Uncle Frank,['Amazon Prime Video'],True
338762,Bloodshot,['Hulu'],True
447362,Life in a Year,[],False
656690,The Social Dilemma,['Netflix'],True
545609,Extraction,['Netflix'],True
740985,Borat Subsequent Moviefilm,['Amazon Prime Video'],True
666750,Dragonheart: Vengeance,[],False
531219,Roald Dahl's The Witches,[],False
635237,Arthur & Merlin: Knights of Camelot,['Amazon Prime Video'],True
639798,32 Malasana Street,[],False
627725,The Banker,[],False
497582,Enola Holmes,['Netflix'],True
743601,American Murder: The Family Next Door,['Netflix'],True
746817,The Call,['Amazon Prime Video'],True
624963,A Babysitter's Guide to Monster Hunting,['Netflix'],True
539885,Ava,"['Amazon Prime Video', 'Hulu']",True
753583,Secrets of the Saqqara Tomb,['Netflix'],True
551804,Freaky,[],False
556574,Hamilton,[],False
741074,Once Upon a Snowman,[],False
481848,The Call of the Wild,[],False
658760,Isi & Ossi,['Netflix'],True
549514,Fatale,['Amazon Prime Video'],True
647785,Debt Collectors,['Amazon Prime Video'],True
651571,Breach,[],False
555974,Brahms: The Boy II,['Netflix'],True
547016,The Old Guard,['Netflix'],True
761053,Gabriel's Inferno: Part III,[],False
